fill	x	y	PANEL	group	xmin	xmax	ymin	ymax
#FCFCFC	18	92	2	-1	17.5	18.5	91.5	92.5
#FCFCFC	19	92	2	-1	18.5	19.5	91.5	92.5
#FCFCFC	20	92	2	-1	19.5	20.5	91.5	92.5
#FCFCFC	21	92	2	-1	20.5	21.5	91.5	92.5
#FCFCFC	22	92	2	-1	21.5	22.5	91.5	92.5
#FEFEFE	23	92	2	-1	22.5	23.5	91.5	92.5
#FEFEFE	24	92	2	-1	23.5	24.5	91.5	92.5
#FEFEFE	25	92	2	-1	24.5	25.5	91.5	92.5
#000000	1	79	2	-1	0.5	1.5	78.5	79.5
#A4A4A4	2	79	2	-1	1.5	2.5	78.5	79.5
#B5B5B5	3	79	2	-1	2.5	3.5	78.5	79.5
#DFDFDF	4	79	2	-1	3.5	4.5	78.5	79.5
#FEFEFE	5	79	2	-1	4.5	5.5	78.5	79.5
#FDFDFD	6	79	2	-1	5.5	6.5	78.5	79.5
#FFFFFF	7	79	2	-1	6.5	7.5	78.5	79.5
#FDFDFD	8	79	2	-1	7.5	8.5	78.5	79.5
#FCFCFC	9	79	2	-1	8.5	9.5	78.5	79.5
#FCFCFC	10	79	2	-1	9.5	10.5	78.5	79.5
#FAFAFA	11	79	2	-1	10.5	11.5	78.5	79.5
#FAFAFA	12	79	2	-1	11.5	12.5	78.5	79.5
#EEEEEE	13	79	2	-1	12.5	13.5	78.5	79.5
#EEEEEE	14	79	2	-1	13.5	14.5	78.5	79.5
#EAEAEA	15	79	2	-1	14.5	15.5	78.5	79.5
#EAEAEA	16	79	2	-1	15.5	16.5	78.5	79.5
#EAEAEA	17	79	2	-1	16.5	17.5	78.5	79.5
#EAEAEA	18	79	2	-1	17.5	18.5	78.5	79.5
#EAEAEA	19	79	2	-1	18.5	19.5	78.5	79.5
#EAEAEA	20	79	2	-1	19.5	20.5	78.5	79.5
#EAEAEA	21	79	2	-1	20.5	21.5	78.5	79.5
#EAEAEA	22	79	2	-1	21.5	22.5	78.5	79.5
#EAEAEA	23	79	2	-1	22.5	23.5	78.5	79.5
#EAEAEA	24	79	2	-1	23.5	24.5	78.5	79.5
#EAEAEA	25	79	2	-1	24.5	25.5	78.5	79.5
#262626	1	98	2	-1	0.5	1.5	97.5	98.5
#000000	2	98	2	-1	1.5	2.5	97.5	98.5
#F6F6F6	3	98	2	-1	2.5	3.5	97.5	98.5
#696969	4	98	2	-1	3.5	4.5	97.5	98.5
#D0D0D0	5	98	2	-1	4.5	5.5	97.5	98.5
#D0D0D0	6	98	2	-1	5.5	6.5	97.5	98.5
#BEBEBE	7	98	2	-1	6.5	7.5	97.5	98.5
#D5D5D5	8	98	2	-1	7.5	8.5	97.5	98.5
#D1D1D1	9	98	2	-1	8.5	9.5	97.5	98.5
#D0D0D0	10	98	2	-1	9.5	10.5	97.5	98.5
#BBBBBB	11	98	2	-1	10.5	11.5	97.5	98.5
#DDDDDD	12	98	2	-1	11.5	12.5	97.5	98.5
#DCDCDC	13	98	2	-1	12.5	13.5	97.5	98.5
#FEFEFE	14	98	2	-1	13.5	14.5	97.5	98.5
#FEFEFE	15	98	2	-1	14.5	15.5	97.5	98.5
#FEFEFE	16	98	2	-1	15.5	16.5	97.5	98.5
#FEFEFE	17	98	2	-1	16.5	17.5	97.5	98.5
#FFFFFF	18	98	2	-1	17.5	18.5	97.5	98.5
#FFFFFF	19	98	2	-1	18.5	19.5	97.5	98.5
#FFFFFF	20	98	2	-1	19.5	20.5	97.5	98.5
#FFFFFF	21	98	2	-1	20.5	21.5	97.5	98.5
#FFFFFF	22	98	2	-1	21.5	22.5	97.5	98.5
#FFFFFF	23	98	2	-1	22.5	23.5	97.5	98.5
#FFFFFF	24	98	2	-1	23.5	24.5	97.5	98.5
#FFFFFF	25	98	2	-1	24.5	25.5	97.5	98.5
#000000	1	40	2	-1	0.5	1.5	39.5	40.5
#4E4E4E	2	40	2	-1	1.5	2.5	39.5	40.5
#909090	3	40	2	-1	2.5	3.5	39.5	40.5
#C5C5C5	4	40	2	-1	3.5	4.5	39.5	40.5
#FFFFFF	5	40	2	-1	4.5	5.5	39.5	40.5
#EEEEEE	6	40	2	-1	5.5	6.5	39.5	40.5
#F2F2F2	7	40	2	-1	6.5	7.5	39.5	40.5
#F2F2F2	8	40	2	-1	7.5	8.5	39.5	40.5
#F2F2F2	9	40	2	-1	8.5	9.5	39.5	40.5
#F3F3F3	10	40	2	-1	9.5	10.5	39.5	40.5
#F3F3F3	11	40	2	-1	10.5	11.5	39.5	40.5
#F3F3F3	12	40	2	-1	11.5	12.5	39.5	40.5
#F2F2F2	13	40	2	-1	12.5	13.5	39.5	40.5
#F3F3F3	14	40	2	-1	13.5	14.5	39.5	40.5
#F3F3F3	15	40	2	-1	14.5	15.5	39.5	40.5
#F2F2F2	16	40	2	-1	15.5	16.5	39.5	40.5
#F3F3F3	17	40	2	-1	16.5	17.5	39.5	40.5
#F3F3F3	18	40	2	-1	17.5	18.5	39.5	40.5
#F6F6F6	19	40	2	-1	18.5	19.5	39.5	40.5
#F7F7F7	20	40	2	-1	19.5	20.5	39.5	40.5
#F7F7F7	21	40	2	-1	20.5	21.5	39.5	40.5
#F6F6F6	22	40	2	-1	21.5	22.5	39.5	40.5
#F6F6F6	23	40	2	-1	22.5	23.5	39.5	40.5
#F6F6F6	24	40	2	-1	23.5	24.5	39.5	40.5
#F7F7F7	25	40	2	-1	24.5	25.5	39.5	40.5
#000000	1	97	2	-1	0.5	1.5	96.5	97.5
#898989	2	97	2	-1	1.5	2.5	96.5	97.5
#FBFBFB	3	97	2	-1	2.5	3.5	96.5	97.5
#BDBDBD	4	97	2	-1	3.5	4.5	96.5	97.5
#F0F0F0	5	97	2	-1	4.5	5.5	96.5	97.5
#EEEEEE	6	97	2	-1	5.5	6.5	96.5	97.5
#EEEEEE	7	97	2	-1	6.5	7.5	96.5	97.5
#EFEFEF	8	97	2	-1	7.5	8.5	96.5	97.5
#F0F0F0	9	97	2	-1	8.5	9.5	96.5	97.5
#F0F0F0	10	97	2	-1	9.5	10.5	96.5	97.5
#F0F0F0	11	97	2	-1	10.5	11.5	96.5	97.5
#F0F0F0	12	97	2	-1	11.5	12.5	96.5	97.5
#FFFFFF	13	97	2	-1	12.5	13.5	96.5	97.5
#FFFFFF	14	97	2	-1	13.5	14.5	96.5	97.5
#FFFFFF	15	97	2	-1	14.5	15.5	96.5	97.5
#FEFEFE	16	97	2	-1	15.5	16.5	96.5	97.5
#FEFEFE	17	97	2	-1	16.5	17.5	96.5	97.5
#FFFFFF	18	97	2	-1	17.5	18.5	96.5	97.5
#FEFEFE	19	97	2	-1	18.5	19.5	96.5	97.5
#FFFFFF	20	97	2	-1	19.5	20.5	96.5	97.5
#FFFFFF	21	97	2	-1	20.5	21.5	96.5	97.5
#FFFFFF	22	97	2	-1	21.5	22.5	96.5	97.5
#FFFFFF	23	97	2	-1	22.5	23.5	96.5	97.5
#FFFFFF	24	97	2	-1	23.5	24.5	96.5	97.5
#FFFFFF	25	97	2	-1	24.5	25.5	96.5	97.5
#000000	1	71	2	-1	0.5	1.5	70.5	71.5
#7C7C7C	2	71	2	-1	1.5	2.5	70.5	71.5
#969696	3	71	2	-1	2.5	3.5	70.5	71.5
#B9B9B9	4	71	2	-1	3.5	4.5	70.5	71.5
#F4F4F4	5	71	2	-1	4.5	5.5	70.5	71.5
#FFFFFF	6	71	2	-1	5.5	6.5	70.5	71.5
#FEFEFE	7	71	2	-1	6.5	7.5	70.5	71.5
#E5E5E5	8	71	2	-1	7.5	8.5	70.5	71.5
#E6E6E6	9	71	2	-1	8.5	9.5	70.5	71.5
#E8E8E8	10	71	2	-1	9.5	10.5	70.5	71.5
#E2E2E2	11	71	2	-1	10.5	11.5	70.5	71.5
#E2E2E2	12	71	2	-1	11.5	12.5	70.5	71.5
#E1E1E1	13	71	2	-1	12.5	13.5	70.5	71.5
#E1E1E1	14	71	2	-1	13.5	14.5	70.5	71.5
#E1E1E1	15	71	2	-1	14.5	15.5	70.5	71.5
#E0E0E0	16	71	2	-1	15.5	16.5	70.5	71.5
#E0E0E0	17	71	2	-1	16.5	17.5	70.5	71.5
#DFDFDF	18	71	2	-1	17.5	18.5	70.5	71.5
#DFDFDF	19	71	2	-1	18.5	19.5	70.5	71.5
#DFDFDF	20	71	2	-1	19.5	20.5	70.5	71.5
#DFDFDF	21	71	2	-1	20.5	21.5	70.5	71.5
#DFDFDF	22	71	2	-1	21.5	22.5	70.5	71.5
#DFDFDF	23	71	2	-1	22.5	23.5	70.5	71.5
#DFDFDF	24	71	2	-1	23.5	24.5	70.5	71.5
#DFDFDF	25	71	2	-1	24.5	25.5	70.5	71.5
#000000	1	8	2	-1	0.5	1.5	7.5	8.5
#8C8C8C	2	8	2	-1	1.5	2.5	7.5	8.5
#FFFFFF	3	8	2	-1	2.5	3.5	7.5	8.5
#B3B3B3	4	8	2	-1	3.5	4.5	7.5	8.5
#E9E9E9	5	8	2	-1	4.5	5.5	7.5	8.5
#EDEDED	6	8	2	-1	5.5	6.5	7.5	8.5
#E1E1E1	7	8	2	-1	6.5	7.5	7.5	8.5
#DDDDDD	8	8	2	-1	7.5	8.5	7.5	8.5
#DDDDDD	9	8	2	-1	8.5	9.5	7.5	8.5
#DADADA	10	8	2	-1	9.5	10.5	7.5	8.5
#DBDBDB	11	8	2	-1	10.5	11.5	7.5	8.5
#DADADA	12	8	2	-1	11.5	12.5	7.5	8.5
#DBDBDB	13	8	2	-1	12.5	13.5	7.5	8.5
#E6E6E6	14	8	2	-1	13.5	14.5	7.5	8.5
#E6E6E6	15	8	2	-1	14.5	15.5	7.5	8.5
#E6E6E6	16	8	2	-1	15.5	16.5	7.5	8.5
#E6E6E6	17	8	2	-1	16.5	17.5	7.5	8.5
#E6E6E6	18	8	2	-1	17.5	18.5	7.5	8.5
#E6E6E6	19	8	2	-1	18.5	19.5	7.5	8.5
#E6E6E6	20	8	2	-1	19.5	20.5	7.5	8.5
#E6E6E6	21	8	2	-1	20.5	21.5	7.5	8.5
#E6E6E6	22	8	2	-1	21.5	22.5	7.5	8.5
#E6E6E6	23	8	2	-1	22.5	23.5	7.5	8.5
#E6E6E6	24	8	2	-1	23.5	24.5	7.5	8.5
#E6E6E6	25	8	2	-1	24.5	25.5	7.5	8.5
#000000	1	41	2	-1	0.5	1.5	40.5	41.5
#EAEAEA	2	41	2	-1	1.5	2.5	40.5	41.5
#ABABAB	3	41	2	-1	2.5	3.5	40.5	41.5
#E3E3E3	4	41	2	-1	3.5	4.5	40.5	41.5
#FFFFFF	5	41	2	-1	4.5	5.5	40.5	41.5
#F6F6F6	6	41	2	-1	5.5	6.5	40.5	41.5
#F5F5F5	7	41	2	-1	6.5	7.5	40.5	41.5
#F6F6F6	8	41	2	-1	7.5	8.5	40.5	41.5
#F1F1F1	9	41	2	-1	8.5	9.5	40.5	41.5
#F4F4F4	10	41	2	-1	9.5	10.5	40.5	41.5
#E4E4E4	11	41	2	-1	10.5	11.5	40.5	41.5
#DDDDDD	12	41	2	-1	11.5	12.5	40.5	41.5
#DFDFDF	13	41	2	-1	12.5	13.5	40.5	41.5
#DEDEDE	14	41	2	-1	13.5	14.5	40.5	41.5
#DEDEDE	15	41	2	-1	14.5	15.5	40.5	41.5
#DEDEDE	16	41	2	-1	15.5	16.5	40.5	41.5
#DEDEDE	17	41	2	-1	16.5	17.5	40.5	41.5
#DCDCDC	18	41	2	-1	17.5	18.5	40.5	41.5
#DCDCDC	19	41	2	-1	18.5	19.5	40.5	41.5
#DCDCDC	20	41	2	-1	19.5	20.5	40.5	41.5
#DCDCDC	21	41	2	-1	20.5	21.5	40.5	41.5
#DCDCDC	22	41	2	-1	21.5	22.5	40.5	41.5
#DEDEDE	23	41	2	-1	22.5	23.5	40.5	41.5
#DFDFDF	24	41	2	-1	23.5	24.5	40.5	41.5
#DFDFDF	25	41	2	-1	24.5	25.5	40.5	41.5
#000000	1	9	2	-1	0.5	1.5	8.5	9.5
#ACACAC	2	9	2	-1	1.5	2.5	8.5	9.5
#FFFFFF	3	9	2	-1	2.5	3.5	8.5	9.5
#A5A5A5	4	9	2	-1	3.5	4.5	8.5	9.5
#C9C9C9	5	9	2	-1	4.5	5.5	8.5	9.5
#C4C4C4	6	9	2	-1	5.5	6.5	8.5	9.5
#C4C4C4	7	9	2	-1	6.5	7.5	8.5	9.5
#C0C0C0	8	9	2	-1	7.5	8.5	8.5	9.5
#C9C9C9	9	9	2	-1	8.5	9.5	8.5	9.5
#C9C9C9	10	9	2	-1	9.5	10.5	8.5	9.5
#CACACA	11	9	2	-1	10.5	11.5	8.5	9.5
#CACACA	12	9	2	-1	11.5	12.5	8.5	9.5
#CACACA	13	9	2	-1	12.5	13.5	8.5	9.5
#C5C5C5	14	9	2	-1	13.5	14.5	8.5	9.5
#D3D3D3	15	9	2	-1	14.5	15.5	8.5	9.5
#D3D3D3	16	9	2	-1	15.5	16.5	8.5	9.5
#D3D3D3	17	9	2	-1	16.5	17.5	8.5	9.5
#D2D2D2	18	9	2	-1	17.5	18.5	8.5	9.5
#D2D2D2	19	9	2	-1	18.5	19.5	8.5	9.5
#D2D2D2	20	9	2	-1	19.5	20.5	8.5	9.5
#D4D4D4	21	9	2	-1	20.5	21.5	8.5	9.5
#D4D4D4	22	9	2	-1	21.5	22.5	8.5	9.5
#D4D4D4	23	9	2	-1	22.5	23.5	8.5	9.5
#D4D4D4	24	9	2	-1	23.5	24.5	8.5	9.5
#D4D4D4	25	9	2	-1	24.5	25.5	8.5	9.5
#000000	1	42	2	-1	0.5	1.5	41.5	42.5
#555555	2	42	2	-1	1.5	2.5	41.5	42.5
#A5A5A5	3	42	2	-1	2.5	3.5	41.5	42.5
#EDEDED	4	42	2	-1	3.5	4.5	41.5	42.5
#FFFFFF	5	42	2	-1	4.5	5.5	41.5	42.5
#FFFFFF	6	42	2	-1	5.5	6.5	41.5	42.5
#FDFDFD	7	42	2	-1	6.5	7.5	41.5	42.5
#FCFCFC	8	42	2	-1	7.5	8.5	41.5	42.5
#FCFCFC	9	42	2	-1	8.5	9.5	41.5	42.5
#FBFBFB	10	42	2	-1	9.5	10.5	41.5	42.5
#FBFBFB	11	42	2	-1	10.5	11.5	41.5	42.5
#F4F4F4	12	42	2	-1	11.5	12.5	41.5	42.5
#F4F4F4	13	42	2	-1	12.5	13.5	41.5	42.5
#F4F4F4	14	42	2	-1	13.5	14.5	41.5	42.5
#F5F5F5	15	42	2	-1	14.5	15.5	41.5	42.5
#F5F5F5	16	42	2	-1	15.5	16.5	41.5	42.5
#F5F5F5	17	42	2	-1	16.5	17.5	41.5	42.5
#F5F5F5	18	42	2	-1	17.5	18.5	41.5	42.5
#F6F6F6	19	42	2	-1	18.5	19.5	41.5	42.5
#F6F6F6	20	42	2	-1	19.5	20.5	41.5	42.5
#F6F6F6	21	42	2	-1	20.5	21.5	41.5	42.5
#F7F7F7	22	42	2	-1	21.5	22.5	41.5	42.5
#F7F7F7	23	42	2	-1	22.5	23.5	41.5	42.5
#F7F7F7	24	42	2	-1	23.5	24.5	41.5	42.5
#F7F7F7	25	42	2	-1	24.5	25.5	41.5	42.5
#000000	1	89	2	-1	0.5	1.5	88.5	89.5
#868686	2	89	2	-1	1.5	2.5	88.5	89.5
#DADADA	3	89	2	-1	2.5	3.5	88.5	89.5
#EBEBEB	4	89	2	-1	3.5	4.5	88.5	89.5
#F7F7F7	5	89	2	-1	4.5	5.5	88.5	89.5
#F8F8F8	6	89	2	-1	5.5	6.5	88.5	89.5
#F8F8F8	7	89	2	-1	6.5	7.5	88.5	89.5
#FAFAFA	8	89	2	-1	7.5	8.5	88.5	89.5
#FFFFFF	9	89	2	-1	8.5	9.5	88.5	89.5
#F7F7F7	10	89	2	-1	9.5	10.5	88.5	89.5
#F6F6F6	11	89	2	-1	10.5	11.5	88.5	89.5
#F6F6F6	12	89	2	-1	11.5	12.5	88.5	89.5
#F6F6F6	13	89	2	-1	12.5	13.5	88.5	89.5
#F6F6F6	14	89	2	-1	13.5	14.5	88.5	89.5
#F6F6F6	15	89	2	-1	14.5	15.5	88.5	89.5
#FBFBFB	16	89	2	-1	15.5	16.5	88.5	89.5
#F9F9F9	17	89	2	-1	16.5	17.5	88.5	89.5
#FEFEFE	18	89	2	-1	17.5	18.5	88.5	89.5
#FEFEFE	19	89	2	-1	18.5	19.5	88.5	89.5
#FEFEFE	20	89	2	-1	19.5	20.5	88.5	89.5
#FDFDFD	21	89	2	-1	20.5	21.5	88.5	89.5
#FEFEFE	22	89	2	-1	21.5	22.5	88.5	89.5
#FEFEFE	23	89	2	-1	22.5	23.5	88.5	89.5
#FEFEFE	24	89	2	-1	23.5	24.5	88.5	89.5
#FEFEFE	25	89	2	-1	24.5	25.5	88.5	89.5
#000000	1	29	2	-1	0.5	1.5	28.5	29.5
#808080	2	29	2	-1	1.5	2.5	28.5	29.5
#D5D5D5	3	29	2	-1	2.5	3.5	28.5	29.5
#FFFFFF	4	29	2	-1	3.5	4.5	28.5	29.5
#FDFDFD	5	29	2	-1	4.5	5.5	28.5	29.5
#FFFFFF	6	29	2	-1	5.5	6.5	28.5	29.5
#FDFDFD	7	29	2	-1	6.5	7.5	28.5	29.5
#FEFEFE	8	29	2	-1	7.5	8.5	28.5	29.5
#FDFDFD	9	29	2	-1	8.5	9.5	28.5	29.5
#F3F3F3	10	29	2	-1	9.5	10.5	28.5	29.5
#F2F2F2	11	29	2	-1	10.5	11.5	28.5	29.5
#F2F2F2	12	29	2	-1	11.5	12.5	28.5	29.5
#F2F2F2	13	29	2	-1	12.5	13.5	28.5	29.5
#EEEEEE	14	29	2	-1	13.5	14.5	28.5	29.5
#EFEFEF	15	29	2	-1	14.5	15.5	28.5	29.5
#ECECEC	16	29	2	-1	15.5	16.5	28.5	29.5
#ECECEC	17	29	2	-1	16.5	17.5	28.5	29.5
#ECECEC	18	29	2	-1	17.5	18.5	28.5	29.5
#ECECEC	19	29	2	-1	18.5	19.5	28.5	29.5
#ECECEC	20	29	2	-1	19.5	20.5	28.5	29.5
#EEEEEE	21	29	2	-1	20.5	21.5	28.5	29.5
#EEEEEE	22	29	2	-1	21.5	22.5	28.5	29.5
#EEEEEE	23	29	2	-1	22.5	23.5	28.5	29.5
#EEEEEE	24	29	2	-1	23.5	24.5	28.5	29.5
#EEEEEE	25	29	2	-1	24.5	25.5	28.5	29.5
#000000	1	43	2	-1	0.5	1.5	42.5	43.5
#313131	2	43	2	-1	1.5	2.5	42.5	43.5
#747474	3	43	2	-1	2.5	3.5	42.5	43.5
#A9A9A9	4	43	2	-1	3.5	4.5	42.5	43.5
#FFFFFF	5	43	2	-1	4.5	5.5	42.5	43.5
#E7E7E7	6	43	2	-1	5.5	6.5	42.5	43.5
#E0E0E0	7	43	2	-1	6.5	7.5	42.5	43.5
#DCDCDC	8	43	2	-1	7.5	8.5	42.5	43.5
#DCDCDC	9	43	2	-1	8.5	9.5	42.5	43.5
#DADADA	10	43	2	-1	9.5	10.5	42.5	43.5
#D9D9D9	11	43	2	-1	10.5	11.5	42.5	43.5
#D9D9D9	12	43	2	-1	11.5	12.5	42.5	43.5
#D8D8D8	13	43	2	-1	12.5	13.5	42.5	43.5
#D8D8D8	14	43	2	-1	13.5	14.5	42.5	43.5
#D1D1D1	15	43	2	-1	14.5	15.5	42.5	43.5
#D2D2D2	16	43	2	-1	15.5	16.5	42.5	43.5
#D3D3D3	17	43	2	-1	16.5	17.5	42.5	43.5
#D3D3D3	18	43	2	-1	17.5	18.5	42.5	43.5
#D2D2D2	19	43	2	-1	18.5	19.5	42.5	43.5
#D3D3D3	20	43	2	-1	19.5	20.5	42.5	43.5
#D3D3D3	21	43	2	-1	20.5	21.5	42.5	43.5
#D3D3D3	22	43	2	-1	21.5	22.5	42.5	43.5
#D3D3D3	23	43	2	-1	22.5	23.5	42.5	43.5
#D4D4D4	24	43	2	-1	23.5	24.5	42.5	43.5
#D4D4D4	25	43	2	-1	24.5	25.5	42.5	43.5
#000000	1	44	2	-1	0.5	1.5	43.5	44.5
#717171	2	44	2	-1	1.5	2.5	43.5	44.5
#D5D5D5	3	44	2	-1	2.5	3.5	43.5	44.5
#E9E9E9	4	44	2	-1	3.5	4.5	43.5	44.5
#FFFFFF	5	44	2	-1	4.5	5.5	43.5	44.5
#FBFBFB	6	44	2	-1	5.5	6.5	43.5	44.5
#F5F5F5	7	44	2	-1	6.5	7.5	43.5	44.5
#F4F4F4	8	44	2	-1	7.5	8.5	43.5	44.5
#F4F4F4	9	44	2	-1	8.5	9.5	43.5	44.5
#F2F2F2	10	44	2	-1	9.5	10.5	43.5	44.5
#F3F3F3	11	44	2	-1	10.5	11.5	43.5	44.5
#F3F3F3	12	44	2	-1	11.5	12.5	43.5	44.5
#EFEFEF	13	44	2	-1	12.5	13.5	43.5	44.5
#EFEFEF	14	44	2	-1	13.5	14.5	43.5	44.5
#EEEEEE	15	44	2	-1	14.5	15.5	43.5	44.5
#EEEEEE	16	44	2	-1	15.5	16.5	43.5	44.5
#EBEBEB	17	44	2	-1	16.5	17.5	43.5	44.5
#EBEBEB	18	44	2	-1	17.5	18.5	43.5	44.5
#EBEBEB	19	44	2	-1	18.5	19.5	43.5	44.5
#EBEBEB	20	44	2	-1	19.5	20.5	43.5	44.5
#EAEAEA	21	44	2	-1	20.5	21.5	43.5	44.5
#EAEAEA	22	44	2	-1	21.5	22.5	43.5	44.5
#EAEAEA	23	44	2	-1	22.5	23.5	43.5	44.5
#EAEAEA	24	44	2	-1	23.5	24.5	43.5	44.5
#EAEAEA	25	44	2	-1	24.5	25.5	43.5	44.5
#000000	1	72	2	-1	0.5	1.5	71.5	72.5
#0F0F0F	2	72	2	-1	1.5	2.5	71.5	72.5
#C5C5C5	3	72	2	-1	2.5	3.5	71.5	72.5
#C8C8C8	4	72	2	-1	3.5	4.5	71.5	72.5
#FEFEFE	5	72	2	-1	4.5	5.5	71.5	72.5
#FFFFFF	6	72	2	-1	5.5	6.5	71.5	72.5
#FAFAFA	7	72	2	-1	6.5	7.5	71.5	72.5
#DDDDDD	8	72	2	-1	7.5	8.5	71.5	72.5
#DDDDDD	9	72	2	-1	8.5	9.5	71.5	72.5
#D6D6D6	10	72	2	-1	9.5	10.5	71.5	72.5
#D9D9D9	11	72	2	-1	10.5	11.5	71.5	72.5
#D9D9D9	12	72	2	-1	11.5	12.5	71.5	72.5
#D2D2D2	13	72	2	-1	12.5	13.5	71.5	72.5
#D3D3D3	14	72	2	-1	13.5	14.5	71.5	72.5
#D1D1D1	15	72	2	-1	14.5	15.5	71.5	72.5
#D1D1D1	16	72	2	-1	15.5	16.5	71.5	72.5
#D1D1D1	17	72	2	-1	16.5	17.5	71.5	72.5
#DCDCDC	18	72	2	-1	17.5	18.5	71.5	72.5
#DCDCDC	19	72	2	-1	18.5	19.5	71.5	72.5
#DCDCDC	20	72	2	-1	19.5	20.5	71.5	72.5
#DCDCDC	21	72	2	-1	20.5	21.5	71.5	72.5
#DCDCDC	22	72	2	-1	21.5	22.5	71.5	72.5
#DCDCDC	23	72	2	-1	22.5	23.5	71.5	72.5
#DCDCDC	24	72	2	-1	23.5	24.5	71.5	72.5
#DCDCDC	25	72	2	-1	24.5	25.5	71.5	72.5
#000000	1	95	2	-1	0.5	1.5	94.5	95.5
#AAAAAA	2	95	2	-1	1.5	2.5	94.5	95.5
#BEBEBE	3	95	2	-1	2.5	3.5	94.5	95.5
#CCCCCC	4	95	2	-1	3.5	4.5	94.5	95.5
#FBFBFB	5	95	2	-1	4.5	5.5	94.5	95.5
#FFFFFF	6	95	2	-1	5.5	6.5	94.5	95.5
#FDFDFD	7	95	2	-1	6.5	7.5	94.5	95.5
#FDFDFD	8	95	2	-1	7.5	8.5	94.5	95.5
#FCFCFC	9	95	2	-1	8.5	9.5	94.5	95.5
#FCFCFC	10	95	2	-1	9.5	10.5	94.5	95.5
#FCFCFC	11	95	2	-1	10.5	11.5	94.5	95.5
#FCFCFC	12	95	2	-1	11.5	12.5	94.5	95.5
#FCFCFC	13	95	2	-1	12.5	13.5	94.5	95.5
#FDFDFD	14	95	2	-1	13.5	14.5	94.5	95.5
#FEFEFE	15	95	2	-1	14.5	15.5	94.5	95.5
#FEFEFE	16	95	2	-1	15.5	16.5	94.5	95.5
#FEFEFE	17	95	2	-1	16.5	17.5	94.5	95.5
#FFFFFF	18	95	2	-1	17.5	18.5	94.5	95.5
#FFFFFF	19	95	2	-1	18.5	19.5	94.5	95.5
#FDFDFD	20	95	2	-1	19.5	20.5	94.5	95.5
#FDFDFD	21	95	2	-1	20.5	21.5	94.5	95.5
#FDFDFD	22	95	2	-1	21.5	22.5	94.5	95.5
#FDFDFD	23	95	2	-1	22.5	23.5	94.5	95.5
#FDFDFD	24	95	2	-1	23.5	24.5	94.5	95.5
#FDFDFD	25	95	2	-1	24.5	25.5	94.5	95.5
#000000	1	73	2	-1	0.5	1.5	72.5	73.5
#424242	2	73	2	-1	1.5	2.5	72.5	73.5
#C4C4C4	3	73	2	-1	2.5	3.5	72.5	73.5
#D6D6D6	4	73	2	-1	3.5	4.5	72.5	73.5
#F9F9F9	5	73	2	-1	4.5	5.5	72.5	73.5
#FFFFFF	6	73	2	-1	5.5	6.5	72.5	73.5
#EBEBEB	7	73	2	-1	6.5	7.5	72.5	73.5
#EAEAEA	8	73	2	-1	7.5	8.5	72.5	73.5
#EAEAEA	9	73	2	-1	8.5	9.5	72.5	73.5
#E7E7E7	10	73	2	-1	9.5	10.5	72.5	73.5
#E7E7E7	11	73	2	-1	10.5	11.5	72.5	73.5
#E6E6E6	12	73	2	-1	11.5	12.5	72.5	73.5
#E6E6E6	13	73	2	-1	12.5	13.5	72.5	73.5
#E6E6E6	14	73	2	-1	13.5	14.5	72.5	73.5
#DDDDDD	15	73	2	-1	14.5	15.5	72.5	73.5
#DDDDDD	16	73	2	-1	15.5	16.5	72.5	73.5
#DDDDDD	17	73	2	-1	16.5	17.5	72.5	73.5
#DDDDDD	18	73	2	-1	17.5	18.5	72.5	73.5
#DDDDDD	19	73	2	-1	18.5	19.5	72.5	73.5
#DDDDDD	20	73	2	-1	19.5	20.5	72.5	73.5
#DDDDDD	21	73	2	-1	20.5	21.5	72.5	73.5
#DFDFDF	22	73	2	-1	21.5	22.5	72.5	73.5
#DFDFDF	23	73	2	-1	22.5	23.5	72.5	73.5
#DFDFDF	24	73	2	-1	23.5	24.5	72.5	73.5
#DFDFDF	25	73	2	-1	24.5	25.5	72.5	73.5
#000000	1	10	2	-1	0.5	1.5	9.5	10.5
#969696	2	10	2	-1	1.5	2.5	9.5	10.5
#FFFFFF	3	10	2	-1	2.5	3.5	9.5	10.5
#898989	4	10	2	-1	3.5	4.5	9.5	10.5
#A2A2A2	5	10	2	-1	4.5	5.5	9.5	10.5
#A1A1A1	6	10	2	-1	5.5	6.5	9.5	10.5
#9E9E9E	7	10	2	-1	6.5	7.5	9.5	10.5
#999999	8	10	2	-1	7.5	8.5	9.5	10.5
#989898	9	10	2	-1	8.5	9.5	9.5	10.5
#999999	10	10	2	-1	9.5	10.5	9.5	10.5
#939393	11	10	2	-1	10.5	11.5	9.5	10.5
#ACACAC	12	10	2	-1	11.5	12.5	9.5	10.5
#ACACAC	13	10	2	-1	12.5	13.5	9.5	10.5
#A5A5A5	14	10	2	-1	13.5	14.5	9.5	10.5
#A5A5A5	15	10	2	-1	14.5	15.5	9.5	10.5
#A5A5A5	16	10	2	-1	15.5	16.5	9.5	10.5
#A5A5A5	17	10	2	-1	16.5	17.5	9.5	10.5
#A5A5A5	18	10	2	-1	17.5	18.5	9.5	10.5
#A5A5A5	19	10	2	-1	18.5	19.5	9.5	10.5
#A6A6A6	20	10	2	-1	19.5	20.5	9.5	10.5
